id,nome_completo,cpf,rg,email,telefone,endereco,cidade,estado,cep,data_nascimento,idade,profissao,empresa,salario,altura,peso,imc,renda_familiar,numero_cartao,score_credito,tempo_cliente,data_cadastro
342,Theo Costela,057***.***-25,057246130,l***@example.org,***-****-1668,"Alameda de Camargo, 14
São Pedro
90462766 Porto da Prata / MG",Ferreira,Pernambuco,51856-768,1965-07-10,60,Nutrologista,Nascimento Silva S.A.,43736,1.74,97.2,32.1,7109,3510679507076840,551,11,2022-11-12 10:28:59
343,Luana Aparecida,130***.***-57,482351706,e***@example.net,***-****-3073,"Viaduto de Cavalcante, 938
Corumbiara
50877313 Nogueira de Gonçalves / BA",Sales de Santos,Espírito Santo,72796-357,1973-03-05,52,Astrólogo,Carvalho S/A,4540,1.88,109.1,30.9,87479,3573727004755475,364,13,2023-02-07 09:00:57
344,Ian Porto,058***.***-04,165734826,z***@example.com,***-****-9241,"Sítio Liz Martins, 226
Vila São Rafael
19650-881 Cunha / PI",Ramos de Goiás,Rio de Janeiro,33235556,1971-02-10,54,Cientista de alimentos,Borges,25364,1.93,54.8,14.7,53437,6580722725644680,572,16,2021-08-25 08:02:26
345,Lunna Pimenta,409***.***-20,125703685,m***@example.org,***-****-2528,"Trecho de Freitas, 84
Vila Sesc
71771-879 Vasconcelos / RR",Nascimento do Norte,Alagoas,16411243,1992-10-06,33,Garimpeiro,Araújo,18238,1.63,84.6,31.8,24114,3504487987826769,429,5,2024-08-13 14:20:47
346,Maria Luísa Cavalcante,730***.***-66,458721037,s***@example.net,***-****-9752,"Esplanada de Garcia, 24
Vila Atila De Paiva
12456-428 Sales da Prata / RS",Costa Alegre,Pará,41149-245,1957-02-01,68,Jogador de basquete,Guerra S.A.,17818,1.93,93.1,25.0,9835,213111300723119,616,12,2021-12-28 23:35:41
347,Fernanda Souza,647***.***-61,160328470,t***@example.com,***-****-0050,"Avenida Casa Grande, 177
Nova Cachoeirinha
85992-462 Guerra do Norte / BA",Teixeira,Goiás,87299061,1958-08-05,67,Assessor parlamentar,Nunes Ltda.,6251,1.97,82.4,21.2,21902,4636618143199,375,5,2023-04-18 14:32:27
348,Ana Lívia Ribeiro,850***.***-49,641580320,b***@example.net,***-****-1046,"Núcleo Rezende, 57
Estrela
25578-988 Araújo de Leão / RS",das Neves de Minas,Sergipe,40637-893,1977-11-29,47,Hostess,Mendonça,6004,1.53,91.6,39.1,47752,3581153228947519,563,4,2021-10-25 17:44:51
349,Jade Aparecida,176***.***-31,462173057,e***@example.com,***-****-7163,"Rodovia Dias
Providencia
66582-459 Santos de Garcia / PA",Pinto da Prata,Rio de Janeiro,21621840,1987-11-17,37,Navegador,Guerra,38906,1.77,112.7,36.0,96044,503886570780,788,19,2022-11-26 01:53:47
350,Felipe Rios,734***.***-13,648015233,z***@example.com,***-****-7837,"Lago Eloá Ribeiro, 6
Vila São Paulo
00897940 Siqueira / AL",Sousa de Duarte,Tocantins,68908-860,1972-04-05,53,Engenheiro elétrico,Mendonça,5519,1.71,96.5,33.0,46993,4057218891116248,465,4,2024-11-01 15:17:16
351,Murilo Novaes,948***.***-48,608712358,f***@example.org,***-****-6342,"Chácara Rios, 95
Conjunto Califórnia I
16444991 Gonçalves dos Dourados / CE",Mendonça,Mato Grosso do Sul,78124519,1971-07-02,54,Auditor,da Paz - EI,15344,1.94,91.9,24.4,11788,6011924596493382,817,6,2025-02-28 10:06:10
352,Lara Rios,152***.***-82,753082469,b***@example.com,***-****-3747,"Trevo Luan Lima, 36
Vila Betânia
51126674 Sampaio / RJ",Caldeira do Galho,Amapá,15740-878,1975-01-24,50,Subprefeito,Vasconcelos,18916,1.74,97.2,32.1,99077,569626405082,552,9,2025-03-24 12:00:14
353,Benjamin Silveira,694***.***-55,125468301,d***@example.net,***-****-4320,"Morro Pinto, 16
Flavio De Oliveira
22631-571 Gonçalves Grande / PA",Machado das Pedras,Santa Catarina,20217925,2000-06-27,25,Arranjador musical,Cavalcanti da Cruz S/A,21029,1.93,73.2,19.7,70367,3511030170981685,815,19,2022-07-22 08:59:51
354,Isabella Viana,823***.***-79,25807436X,s***@example.org,***-****-5156,"Recanto Alícia das Neves, 2
Olaria
66691-825 Mendonça / RR",da Conceição de Minas,Piauí,81727634,2006-12-25,18,Engenheiro físico,da Luz,4661,1.68,51.7,18.3,72246,6519403103354038,354,10,2021-01-19 14:08:15
355,Juliana Cavalcanti,560***.***-65,514062381,g***@example.com,***-****-4600,"Morro Vicente Rocha, 169
Sport Club
34205-475 Fernandes / RO",Borges do Galho,Pernambuco,60007149,1989-11-18,35,Professor,da Mota,30270,1.97,96.1,24.8,72520,4416577300616122,488,4,2024-12-30 20:21:28
356,Emanuel Novais,074***.***-88,420315871,b***@example.com,***-****-9282,"Lago Sampaio, 78
Nova Floresta
96044415 Barbosa / DF",das Neves de Minas,Goiás,22194410,1963-03-23,62,Cartazeiro,Montenegro Moraes - ME,33230,1.7,97.3,33.7,83483,3590895267841834,318,16,2021-05-02 23:13:08
357,Davi Lucas Cirino,286***.***-58,30581462X,p***@example.org,***-****-3036,"Fazenda de Mendes, 508
Fazendinha
12892415 Moura / AP",da Luz da Mata,Bahia,49139076,1979-08-25,46,Karateca,Aragão,16107,1.74,83.9,27.7,62827,4375095030265929,636,9,2023-06-14 20:18:18
358,Luísa Mendes,214***.***-43,342067515,p***@example.net,***-****-1589,"Trecho Novaes, 44
São Gonçalo
40080-585 Caldeira / MA",Aragão Alegre,Distrito Federal,06786209,1980-09-03,45,Protético dentário,das Neves,17825,1.98,68.5,17.5,78815,30151832516970,671,19,2021-08-24 04:35:36
359,Milena Casa Grande,763***.***-99,632581748,f***@example.org,***-****-4007,"Sítio Abreu, 68
Penha
01909-301 Cirino do Sul / AL",Rocha,Bahia,56117-630,1976-04-16,49,Guarda roupeiro,da Rocha,22932,1.52,74.6,32.3,81407,3516725020126796,799,12,2025-02-26 00:07:09
360,Cauã Moreira,052***.***-02,862317459,m***@example.net,***-****-2940,"Ladeira de da Conceição, 10
Pompéia
77461-555 Cardoso / MA",Cunha do Campo,Mato Grosso,16434273,1964-07-09,61,Office-boy,Pastor Sales S.A.,18981,1.54,65.3,27.5,95121,4520588698785089875,409,5,2022-01-18 04:17:23
361,Benjamim Melo,018***.***-85,605132847,b***@example.com,***-****-1062,"Praça de da Luz, 5
Conjunto Jardim Filadélfia
85243439 Sales / RJ",Viana,Roraima,03322-434,1984-09-15,41,Gerente de banco,Santos S/A,30156,1.83,92.5,27.6,93606,6011311232228648,409,15,2022-10-21 18:09:39
362,Ana Julia Rezende,967***.***-86,320486175,i***@example.org,***-****-0704,"Lagoa Arthur Miguel Dias
Granja Werneck
63710-686 Guerra do Oeste / SE",Oliveira,Santa Catarina,73251158,1968-05-11,57,Lapidário,Aragão,33112,1.94,54.5,14.5,31303,676303423328,650,10,2024-08-04 23:53:15
363,Rebeca Ramos,302***.***-99,857243615,d***@example.net,***-****-7741,"Loteamento Melo, 90
Vila Da Ária
76525-929 Gomes / AP",Oliveira,São Paulo,38171-462,1993-04-12,32,Profissional de logística,Rocha,17457,1.85,95.1,27.8,26159,2709984397639100,596,12,2021-03-14 09:13:09
364,Dr. Carlos Eduardo Carvalho,639***.***-30,136405782,v***@example.com,***-****-3147,"Trecho de Lopes, 94
Oeste
34826-031 Farias Alegre / MG",Montenegro,Minas Gerais,47222-894,1958-10-10,67,Tapeceiro,Souza,22429,1.72,68.2,23.1,76234,38669455305704,397,3,2024-10-24 04:36:57
365,Bento Aparecida,725***.***-76,517234865,e***@example.net,***-****-1170,"Vila Luna Cunha, 36
Pindura Saia
87675843 Camargo de Monteiro / RJ",da Mata,Roraima,30106981,1977-02-25,48,Timoneiro,Gomes Jesus e Filhos,25755,1.81,89.7,27.4,57534,3522364042925332,751,8,2021-11-01 11:31:30
366,Sarah Silveira,758***.***-10,632745812,s***@example.com,***-****-7703,"Aeroporto Heitor Pinto, 421
Alto Dos Pinheiros
56615-595 Farias / AC",Costela,Paraná,17169439,1957-11-07,67,Taifeiro,Mendonça,12894,1.86,52.6,15.2,79305,676188512856,382,16,2024-03-28 00:28:23
367,Miguel Vasconcelos,450***.***-84,047235184,g***@example.net,***-****-3467,"Jardim de Rodrigues, 567
Casa Branca
01799755 Caldeira / MT",Ribeiro,Amazonas,14610942,1985-06-28,40,Diretor de fotografia,Andrade,39539,1.62,120.0,45.7,30985,4195915896375693206,576,2,2023-07-26 01:49:49
368,Mariane Fonseca,620***.***-58,451380277,o***@example.com,***-****-7851,"Rua da Mata, 34
Cidade Jardim Taquaril
59986-143 Cardoso de Farias / AM",Brito,Piauí,72731547,1962-10-26,62,Profissional de manutenção industrial,Dias Cassiano - ME,13228,1.85,58.7,17.2,64466,4039958724366295898,763,17,2022-10-18 03:22:46
369,Matheus da Rosa,204***.***-30,70431258X,e***@example.org,***-****-8671,"Chácara Abreu
Mangabeiras
63290312 Sousa da Serra / AM",Teixeira,Amapá,67500-608,1946-08-23,79,Enfermeiro,Vargas S/A,48547,1.95,79.7,21.0,95314,4174108170308,727,4,2024-06-18 06:45:42
370,Dr. Diogo Farias,136***.***-34,78341206X,f***@example.com,***-****-8780,"Quadra de Cirino, 7
Bernadete
67647-143 Nogueira / DF",Barros,Alagoas,98965173,2007-01-21,18,Coveiro/Sepultador,Ferreira,10038,1.9,114.1,31.6,30090,213176700906143,446,20,2022-11-15 07:18:23
371,Francisco das Neves,130***.***-10,634807158,a***@example.com,***-****-4030,"Lago Kevin Gomes, 3
Vila Barragem Santa Lúcia
19436-619 Moraes da Serra / PA",Freitas,Sergipe,16588-156,1944-12-03,80,Apicultor,Brito,46363,1.86,89.1,25.8,85655,2278033196040010,471,10,2024-09-15 19:46:07
372,Ana Beatriz Peixoto,710***.***-76,810534721,m***@example.net,***-****-6086,"Viaduto de Duarte, 16
Conjunto Capitão Eduardo
77424-893 Fonseca de Moraes / MT",Oliveira,Rio Grande do Norte,54218176,1994-09-23,31,Meeiro,da Cunha Novaes e Filhos,43633,1.95,66.9,17.6,45835,3566285273189412,693,2,2025-01-26 22:11:30
373,Ana Laura Gomes,038***.***-66,268405372,g***@example.org,***-****-3671,"Campo Ribeiro, 799
São Vicente
64814163 Fonseca / RR",Freitas do Amparo,Amapá,64245293,2006-04-23,19,Projetista mecânico,Cavalcanti Azevedo Ltda.,23384,1.69,87.5,30.6,32141,36598854303345,377,20,2024-11-21 00:02:07
374,Caleb da Luz,124***.***-91,425138768,m***@example.org,***-****-8017,"Trevo Calebe Guerra, 48
Vila Piratininga Venda Nova
72273114 Câmara de Silva / PI",Viana da Serra,Acre,44376207,1972-05-29,53,Adestrador de animais,Garcia Vieira e Filhos,6407,1.98,62.9,16.0,44297,3575202964083316,348,7,2023-06-21 11:36:33
375,Raquel Cunha,568***.***-91,534018622,l***@example.org,***-****-1395,"Rodovia Garcia, 67
Mantiqueira
94400-674 Silveira da Prata / SP",da Luz,Amapá,61637232,1997-01-08,28,Juiz de direito,Caldeira,25114,1.91,55.8,15.3,6681,4533429680042594,489,6,2023-07-06 17:26:11
376,Srta. Hadassa Pereira,123***.***-34,763482511,n***@example.com,***-****-7629,"Passarela Yago Cunha, 75
Diamante
86616-295 Ferreira do Amparo / MT",Cardoso da Prata,Maranhão,35540808,1972-06-10,53,Terapeuta Holístico,Monteiro Correia S/A,35067,1.87,62.5,17.9,62119,344419485483157,812,12,2021-04-20 04:55:37
377,Sra. Emanuelly Pereira,913***.***-22,45270831X,m***@example.org,***-****-7966,"Trecho Novais
Camponesa 2ª Seção
20132232 da Cruz Verde / DF",Marques das Pedras,Distrito Federal,64905-542,1988-02-27,37,Assistente de produção,Pastor,42493,1.6,88.2,34.5,11944,2272256185831885,778,16,2021-02-11 03:34:36
378,Juan Casa Grande,750***.***-84,38567014X,b***@example.net,***-****-4330,"Esplanada de Azevedo, 72
Chácara Leonina
40067-439 Costa / TO",Fernandes da Serra,Ceará,07767044,1990-11-16,34,Técnico em documentação,Pereira - ME,8028,1.57,68.5,27.8,78340,3527827518883651,616,1,2021-11-01 07:23:03
379,Isaac Garcia,978***.***-28,01485627X,a***@example.org,***-****-3229,"Praia Sousa
Varzea Da Palma
83193486 Fonseca / ES",Vieira das Flores,Rondônia,29273-987,1983-11-14,41,Profissional de comércio exterior,Pereira,28936,1.53,50.6,21.6,10823,3534506684896579,353,5,2020-12-03 10:08:05
380,Marcela da Cruz,720***.***-94,546807318,g***@example.net,***-****-4536,"Viela Calebe Leão, 505
Vila Minaslandia
72812-900 Castro / SE",Sousa de Minas,Piauí,19209119,1990-01-01,35,Trompetista,Almeida,18723,1.67,53.2,19.1,53046,6599010311979648,461,15,2024-07-12 11:12:37
381,Maria Isis Pimenta,293***.***-55,362580741,p***@example.com,***-****-1049,"Sítio de Rios, 23
Ventosa
81959-990 da Mata de Cavalcanti / BA",Sales do Sul,Santa Catarina,50476-710,1955-03-13,70,Meredeira,Araújo,31911,1.69,119.7,41.9,76702,4851791956354,830,18,2020-11-29 15:08:04
382,Lucas Cavalcante,780***.***-04,513047827,b***@example.org,***-****-8318,"Distrito Luiza Oliveira, 5
Floramar
42075159 Rocha / DF",Cardoso das Pedras,Pernambuco,55187-930,2004-10-30,20,Ginecologista,da Conceição Ltda.,44379,1.72,63.6,21.5,60700,4220669044903092,440,8,2025-02-27 06:34:38
383,João Pedro Guerra,152***.***-73,463051877,x***@example.org,***-****-8613,"Aeroporto de Pinto
Santa Rita De Cássia
71960-742 da Luz do Galho / RN",Pinto,Bahia,18862-582,1993-12-17,31,Barman,Sales e Filhos,4932,1.86,107.8,31.2,95493,3593302596161080,561,9,2024-08-18 07:28:23
384,Sara Duarte,093***.***-95,863547023,i***@example.org,***-****-9402,"Vila Borges, 68
Álvaro Camargos
79180060 Abreu de Brito / PR",Farias de Rios,Espírito Santo,23674970,1987-11-18,37,Baterista,Pacheco S/A,24670,1.75,83.4,27.2,7943,676332874178,407,11,2024-10-30 17:44:36
385,Rebeca Pires,370***.***-25,027481566,j***@example.org,***-****-3939,"Condomínio de Aragão, 45
Vila Maria
47560-059 Caldeira de Mendes / RR",Freitas Grande,Paraíba,85403-040,1957-12-14,67,Engenheiro de energia,Cirino Ramos S/A,24329,1.92,111.6,30.3,61498,4097187257144,419,20,2022-03-07 21:07:36
386,João Guilherme Farias,465***.***-93,137425089,h***@example.org,***-****-2706,"Praia Pires, 12
Tiradentes
33402060 Silva / AC",Fogaça do Campo,Ceará,08324-910,1966-01-14,59,Acupunturista,Marques,25068,2.0,108.0,27.0,62379,503887423872,639,4,2025-06-01 02:43:40
387,Rebeca Barbosa,041***.***-40,051386744,m***@example.net,***-****-9696,"Avenida de Casa Grande, 85
Vila Madre Gertrudes 4ª Seção
11292037 da Paz / PI",Gomes de Cardoso,Rio Grande do Sul,12629648,1979-03-23,46,Técnico de gesso,Camargo Siqueira - ME,3517,1.51,63.5,27.8,83511,349361827793528,491,4,2025-03-25 18:42:09
388,Josué Rocha,204***.***-96,126054873,z***@example.com,***-****-7656,"Rodovia Théo Silveira, 73
Acaiaca
61730-204 Fernandes Grande / RO",Rezende,Espírito Santo,93340372,2002-03-26,23,Crítico,Mendonça,7405,1.93,82.7,22.2,21624,343914767103045,538,17,2021-10-30 00:30:19
389,Luiz Henrique Vasconcelos,852***.***-62,560348174,a***@example.net,***-****-9579,"Aeroporto Brito
Boa Vista
11584-769 da Rocha da Prata / SC",da Mata,Rio Grande do Norte,08704-826,1957-07-15,68,Engenheiro ambiental,Costela,9975,1.76,93.0,30.0,65546,4791108946109913330,313,17,2025-03-10 16:30:52
390,Lunna Casa Grande,697***.***-09,035871623,k***@example.org,***-****-9680,"Distrito Ana Luiza Nogueira, 25
Granja De Freitas
20529374 Lopes da Mata / TO",Ferreira Grande,Amazonas,25731-982,1952-11-16,72,Taxista,Vasconcelos,32776,1.95,111.2,29.2,92311,6011388211725901,803,7,2022-06-30 14:46:40
391,Enzo Fernandes,712***.***-44,053742813,r***@example.net,***-****-9008,"Parque Lavínia Lopes, 735
Vila Da Ária
46492957 Cavalcanti / SP",Rios,Roraima,27239-615,1991-11-28,33,Investigador particular,Casa Grande,35701,1.88,88.0,24.9,68300,180011405471920,363,12,2024-08-04 08:27:31
392,Pedro Lucas Pereira,216***.***-85,807215363,j***@example.org,***-****-1470,"Largo Souza, 25
Planalto
04160-864 Ferreira Grande / MS",Almeida de Carvalho,Roraima,52479-298,1966-01-27,59,Faxineiro,Gonçalves,22140,1.85,93.6,27.3,12411,6011644355616789,696,1,2022-10-18 14:12:53
393,Manuella Moura,538***.***-01,784326502,z***@example.net,***-****-3936,"Distrito Gonçalves, 94
Santa Sofia
87175-752 Camargo Verde / MS",Cirino,Alagoas,34100-240,1988-04-24,37,Cerimonialista,Melo das Neves S.A.,7512,1.72,63.6,21.5,87005,2591797120352226,671,11,2021-12-20 14:54:29
394,Dra. Sarah Rocha,168***.***-42,104872639,t***@example.net,***-****-6716,"Largo Rodrigues
Santa Rita De Cássia
37554121 Castro de Cirino / PE",da Cruz da Prata,Ceará,65381-994,1969-04-08,56,Percursionista,Vasconcelos da Conceição - EI,6336,1.94,118.9,31.6,33583,4818257950980144,445,1,2022-05-08 23:36:24
395,Daniela Costela,013***.***-26,746852101,j***@example.org,***-****-0344,"Fazenda Maria Liz Cassiano, 349
Vila Antena Montanhês
45381-633 Caldeira / MT",Machado das Flores,Rio de Janeiro,43181-821,1983-09-23,42,Químico,Araújo,7413,1.62,77.2,29.4,51626,343821475922618,746,1,2024-11-06 16:26:39
396,Bento Porto,035***.***-39,067832143,l***@example.org,***-****-2617,"Feira Davi Lucca Jesus
Outro
31505-394 Mendes / SE",Monteiro,Acre,32610-759,2000-11-29,24,Contábil,Gonçalves,5766,1.88,90.5,25.6,78426,4326630929744335,439,7,2022-07-20 02:18:51
397,Luan da Cunha,251***.***-15,178405267,m***@example.com,***-****-4086,"Trevo Cauã da Luz, 89
Vila São Gabriel
39339747 Fogaça de Camargo / RS",Azevedo,Sergipe,66582588,1987-06-04,38,Agente de defesa sanitária,Leão - EI,3160,1.77,115.6,36.9,30826,4457708044704979,453,2,2021-09-15 03:12:56
398,Heloísa Rios,894***.***-89,42315087X,a***@example.org,***-****-8954,"Favela de Macedo, 539
Itapoa
65791-403 Rocha / TO",Abreu Alegre,Piauí,62594875,1963-01-29,62,Capoeirista,Marques da Rosa e Filhos,4488,1.93,59.8,16.1,38800,4851391046747723817,646,20,2023-04-13 11:49:07
399,Ana Liz Lopes,275***.***-68,542173682,d***@example.com,***-****-4318,"Vereda Mendonça, 1
São Sebastião
19437691 Macedo das Pedras / TO",Silva de Minas,Espírito Santo,87548-093,2000-03-01,25,Embalador,Cunha S.A.,4115,1.82,74.9,22.6,44976,5586027975310784,773,3,2024-06-22 21:18:59
400,Sr. Bryan Mendonça,461***.***-01,236175841,a***@example.org,***-****-6621,"Loteamento de Barros
Primeiro De Maio
78917-924 Rocha / PR",Pinto,Mato Grosso do Sul,06057-379,1987-09-11,38,Radialista,Moreira,37577,1.66,111.6,40.5,34415,3534299730084578,769,18,2024-01-28 01:06:55
401,Dra. Ana Luiza Camargo,398***.***-86,804357213,n***@example.com,***-****-0868,"Estação Paulo Vargas, 87
Leonina
08450-251 Alves / DF",da Mota de Minas,Rio Grande do Sul,00967503,1945-02-12,80,Barman,Pimenta,20832,1.57,101.3,41.1,54578,4547954818188229,718,10,2022-08-05 16:05:18
402,Ana Julia Moura,483***.***-91,187325467,a***@example.com,***-****-8918,"Lago Giovanna Jesus, 12
Estrela Do Oriente
49373-536 Pereira da Prata / MT",Martins,Pará,29218811,1978-02-04,47,Lutador de taekwondo,Sousa Câmara Ltda.,4599,1.96,101.9,26.5,15457,213180597882045,797,8,2021-10-16 09:39:09
403,Vitória Melo,785***.***-02,378460250,t***@example.org,***-****-0715,"Via Campos, 91
Universo
88588-891 Peixoto / MS",Câmara,Distrito Federal,23144716,2003-12-08,21,Produtor de audio visual,Câmara,36932,1.97,51.9,13.4,94039,4247787062050155,568,20,2025-05-25 20:28:14
404,Alexia Casa Grande,359***.***-89,127436054,r***@example.net,***-****-2441,"Sítio Costa, 12
Lajedo
51981115 da Costa / SC",Cassiano do Amparo,Bahia,76035-997,1981-01-10,44,Guarda roupeiro,Cunha,43763,1.85,112.2,32.8,30788,4721042080503537,628,11,2025-09-02 08:04:34
405,João Pedro Pacheco,943***.***-05,370124868,b***@example.com,***-****-5204,"Conjunto de da Costa, 3
São Bernardo
62407217 Peixoto do Galho / MA",Rezende de Camargo,Rondônia,10547685,1967-01-03,58,Ourives,Souza,29548,1.73,80.8,27.0,26790,4832394996560646320,501,0,2025-05-19 02:08:25
406,Evelyn Lima,729***.***-30,143760828,a***@example.org,***-****-0078,"Núcleo de Lopes, 43
Atila De Paiva
37816-435 Cavalcante Grande / AM",Moreira de Andrade,São Paulo,44232-834,1949-11-06,75,Atleta de nado sincronizado,Leão,42331,1.65,53.5,19.7,35292,2293233160129069,782,18,2023-06-05 19:09:30
407,Sr. Marcos Vinicius Moraes,508***.***-89,218035640,l***@example.net,***-****-9435,"Jardim Moraes, 21
Conjunto Lagoa
19916-985 Fonseca / PR",Albuquerque,São Paulo,78576-642,1955-12-04,69,Artesão,Porto,32569,1.57,97.5,39.6,14074,6011531703700292,790,16,2021-09-17 18:09:34
408,Mariana Correia,067***.***-31,042873150,j***@example.net,***-****-1772,"Passarela de Garcia, 90
Alto Caiçaras
48973829 Cassiano / AL",Pastor,Pará,03314-122,1975-04-09,50,Aviador,Pires S/A,45152,1.66,89.6,32.5,67306,30294793401699,811,17,2022-05-02 23:23:35
409,Maya da Conceição,309***.***-59,178502340,l***@example.org,***-****-5981,"Morro Teixeira
Mangabeiras
77738-307 Campos / MT",Lopes,Paraíba,20873770,1962-05-18,63,Faturista,Araújo,46192,1.72,65.2,22.0,20316,4788197085301848,709,8,2023-01-13 21:26:51
410,Maria Clara Sousa,258***.***-89,571820633,c***@example.org,***-****-9093,"Condomínio Duarte, 96
Virgínia
55015996 Brito da Praia / RJ",Cavalcanti,Piauí,25580831,2007-09-02,18,Engenheiro de segurança do trabalho,Pimenta Nogueira Ltda.,5049,1.78,78.8,24.9,74850,3501943062997571,644,12,2020-11-05 00:41:04
411,Mirella Vargas,892***.***-82,418607357,a***@example.net,***-****-4446,"Esplanada de Novaes, 88
Vale Do Jatoba
25892-125 Camargo / AP",Pimenta,Rondônia,24797544,1950-05-13,75,Preparador de máquinas,Moura,38788,1.57,65.3,26.5,33772,4607841778409033,636,6,2022-12-15 02:44:31
412,Danilo Freitas,178***.***-03,327501686,v***@example.net,***-****-6832,"Viela Rhavi Jesus, 77
Santana Do Cafezal
00676-843 Carvalho dos Dourados / PB",Siqueira,Roraima,70725-200,1973-04-27,52,Mágico,Lima Pires e Filhos,9081,1.75,90.0,29.4,68329,4005743716342558788,751,13,2021-06-30 13:30:23
413,Srta. Brenda Almeida,731***.***-93,610475836,d***@example.org,***-****-3775,"Fazenda de Pires, 32
Minaslandia
70426190 Nunes / PR",da Rosa de Minas,Paraíba,42016926,1985-09-08,40,Profissional de relacionamento com investidores RI,Ferreira,31739,1.65,108.3,39.8,61157,3589812219153351,782,18,2024-12-21 07:13:04
414,Renan Novais,408***.***-89,301547865,w***@example.net,***-****-8977,"Rodovia Arthur Gabriel Siqueira, 49
Vila Madre Gertrudes 4ª Seção
74480-582 Vasconcelos da Prata / AP",Sales,Sergipe,95238893,1965-05-16,60,Preparador de máquinas,Gonçalves,31746,1.53,69.3,29.6,92422,4077177878281,600,18,2025-05-19 12:41:16
415,Enzo Gabriel Barros,032***.***-31,734026584,e***@example.org,***-****-6002,"Sítio de Cardoso, 9
Santa Terezinha
54810-465 Leão do Oeste / SC",Farias do Campo,Amapá,57668444,1994-07-24,31,Ginasta artística,Borges Abreu - ME,12532,1.66,70.6,25.6,88095,4940136048215,338,17,2022-10-15 11:28:06
416,Noah Araújo,058***.***-03,807452130,d***@example.com,***-****-5883,"Rua Rezende, 85
Olhos D'água
73967851 Sousa / SC",Mendonça do Amparo,Alagoas,62372-294,1954-11-14,70,Paparazzo,Almeida,14194,1.55,97.2,40.5,61677,6543608712247353,593,12,2022-09-09 14:01:39
417,Gabriela Sales,962***.***-76,438256712,q***@example.com,***-****-0361,"Condomínio Almeida, 50
Novo Tupi
22394161 Camargo / BA",Sales,Piauí,65757702,1989-08-16,36,Polidor de produção,da Cruz,19398,1.63,75.1,28.3,90342,4022413342965,633,16,2023-01-18 07:57:52
418,Raquel Martins,795***.***-68,163728045,p***@example.com,***-****-6943,"Feira de Novaes, 79
Palmeiras
03156-592 Alves / TO",Porto,Paraná,60268-090,1946-10-17,79,Quadrinista,Azevedo,17954,1.53,102.1,43.6,60219,4088293027066461,705,12,2025-04-13 08:36:14
419,Anthony Fogaça,920***.***-70,520178646,w***@example.org,***-****-9279,"Campo de Sales
Belvedere
42356-543 Montenegro / AC",Cavalcante,Rondônia,12965-034,1988-12-17,36,Pedagogo,Pinto,45716,1.51,59.7,26.2,21855,3564811175515289,742,13,2023-03-25 05:27:22
420,Thales da Costa,061***.***-50,725608341,g***@example.com,***-****-5695,"Campo Catarina Farias, 887
Lorena
63336780 Araújo da Prata / CE",Barros,São Paulo,01875-354,1999-05-11,26,Corretor de seguros,Nunes e Filhos,45221,1.72,71.0,24.0,25651,4005217280875359,688,15,2023-07-01 23:38:47
421,Anthony Gabriel Silva,051***.***-12,743018564,j***@example.com,***-****-5118,"Distrito Moraes, 10
Bonfim
15541-980 Rios / PR",Borges de da Luz,Pernambuco,60094808,1984-05-03,41,Tecnólogo em navegação fluvial,Cavalcanti,3847,1.74,61.4,20.3,97112,676102875223,382,17,2020-12-03 22:24:35
422,Nicolas Mendes,392***.***-77,135208762,r***@example.net,***-****-0883,"Esplanada Vargas, 9
Vila Puc
96948-529 Pastor de Minas / MT",Araújo de Borges,Paraná,02327672,1994-03-17,31,Profissional de manutenção industrial,Moreira Teixeira S/A,23481,1.75,50.4,16.5,30317,180058668195936,676,16,2023-04-30 17:20:08
423,Júlia Moreira,628***.***-03,206158749,l***@example.com,***-****-4267,"Quadra Mirella Mendes, 90
Vila Cloris
38866967 Cardoso / AC",Moura de Rios,Rio Grande do Sul,42170-127,1993-08-07,32,Seguidor de compras,Silva - ME,35708,1.55,89.8,37.4,47698,2393970809182830,832,15,2021-02-28 19:46:15
424,Maria Júlia Monteiro,139***.***-24,460812579,r***@example.com,***-****-9494,"Vale Maria Luísa Araújo, 784
Vila De Sá
86393247 Monteiro Alegre / SP",Castro da Prata,Tocantins,76150031,1963-04-29,62,Musicoterapeuta,Marques Barros S/A,46358,1.99,98.8,24.9,22735,3540609250143715,807,18,2024-03-16 12:08:49
425,Rhavi Silveira,981***.***-86,582071343,n***@example.net,***-****-6516,"Praia Joaquim Cardoso
Vila Batik
21317-175 Montenegro do Campo / BA",Duarte do Campo,Maranhão,79482424,2002-06-22,23,Tecnólogo em jogos digitais,Peixoto Moura - EI,7261,1.99,87.5,22.1,33803,4745266307970,492,20,2024-05-18 16:06:59
426,Vinícius Ferreira,413***.***-34,17584026X,a***@example.com,***-****-8387,"Colônia Monteiro
Estrela
54508148 Cavalcanti dos Dourados / AM",Novais,Mato Grosso,44501019,2004-11-07,20,Lapidário,Cassiano,21557,1.61,80.7,31.1,43536,675985703288,463,7,2022-01-20 22:07:38
427,Guilherme Viana,807***.***-75,645018272,a***@example.org,***-****-7708,"Avenida de Montenegro, 8
Belmonte
24594-440 Leão de Oliveira / TO",Moreira,Espírito Santo,61961-391,1996-02-03,29,Assistente de direção,Viana Teixeira e Filhos,14830,1.75,66.3,21.6,36581,6541272200473419,319,15,2024-06-10 06:18:38
