id,nome_completo,cpf,rg,email,telefone,endereco,cidade,estado,cep,data_nascimento,idade,profissao,empresa,salario,altura,peso,imc,renda_familiar,numero_cartao,score_credito,tempo_cliente,data_cadastro
321,João Miguel Alves,543.168.920-70,430687126,e39ebe3c209a631f,46bc239537c67854,"Jardim Henrique Brito, 13
Paquetá
41448621 Nunes de Goiás / TO",Moraes de Caldeira,Rio Grande do Norte,15743-267,1946-09-16,79,Tecnólogo em silvicultura,Araújo,15695,1.6,93.3,36.4,6456,502078570442,508,19,2024-10-06 05:23:37
322,Clara Costela,061.238.597-30,764150236,4e779d483a7105f1,226815b9b7fde1e9,"Alameda Mariah Leão, 656
Vila Santa Rosa
93422-960 Lopes / SE",Castro do Sul,Espírito Santo,28274536,1958-01-17,67,Técnico em documentação,Pires Borges - EI,38147,1.67,114.7,41.1,88186,3596738703746049,494,0,2024-02-01 20:20:56
323,Samuel Brito,271.869.345-28,463271051,d0f6147646002a7c,548afe6b4d25a05d,"Colônia Rodrigues, 6
Vila Copasa
22169-716 Rodrigues / PI",Abreu do Galho,Alagoas,76753-979,1946-02-08,79,Publicitário,Moraes,8445,1.53,106.4,45.5,7108,36257245411040,480,3,2021-04-16 01:53:08
324,Bianca Barbosa,357.041.698-48,63852071X,50ec953dd25cb1f4,374837a7aec1d619,"Estrada José Pedro Alves
Vitoria Da Conquista
97813-959 Azevedo Grande / PB",Viana,Alagoas,72937-977,2005-10-19,19,Eletricista,Cavalcante,39801,1.66,78.5,28.5,90065,4611483236987161,553,3,2022-11-21 10:55:30
325,Henry Gabriel Machado,592.406.738-65,861450371,567b37ca9cb97538,e1983957f0e8e7c4,"Distrito de Caldeira, 5
Novo Glória
61864-219 Barbosa / PE",Sousa,Santa Catarina,56057-676,1977-06-03,48,Gestor de qualidade,Moraes,37139,1.53,96.5,41.2,78618,4370343088213467784,818,0,2023-05-05 05:45:58
326,Rodrigo Sales,461.893.027-69,237641586,7a16030d955e8292,fd08d5c9247044ee,"Núcleo de Silveira, 2
Jardim Do Vale
80491483 Sá / PE",da Mota do Amparo,Mato Grosso,85154-870,1980-03-17,45,Tecnólogo em papel e celulose,Cavalcante,49427,1.79,79.9,24.9,69931,3507368856185288,802,1,2022-06-22 19:07:30
327,Dr. José Miguel Novaes,790.541.386-10,37062841X,ee740e049ee2ca9c,0c9606afb340a85c,"Distrito de Moura, 99
Vila Vista Alegre
06764-377 Viana das Pedras / TO",Machado de Aragão,Rondônia,43238-315,1981-01-04,44,Dublê,Teixeira,17098,1.93,75.9,20.4,20863,30171545292891,802,18,2021-06-21 19:12:06
328,Vicente Sampaio,173.650.849-01,730152844,a4f3fa3a817a9cb8,6e78b46d65035036,"Trevo Mateus Araújo
Conjunto Celso Machado
92876601 Pinto do Sul / RR",Machado,Sergipe,91487-917,1954-10-04,71,Caixa,Cavalcanti,42932,1.52,56.9,24.6,70702,4986431479282,631,5,2025-03-14 05:58:14
329,Luísa Fernandes,605.841.273-08,342108578,82da187ec086a824,b4074e5ac27e85e2,"Largo de Borges
Conjunto Paulo Vi
17730-781 Sousa / MG",Nunes de Fernandes,Pará,74008511,1988-12-29,36,Carteiro,Viana,45797,1.89,106.0,29.7,70177,180094267559511,432,16,2022-03-31 01:49:24
330,Brayan Vargas,596.437.281-37,580427614,9db82fe0f0911cf6,60933b2038b18eb7,"Avenida de Gomes, 4
Vila Nova Cachoeirinha 2ª Seção
99721537 Moraes do Campo / PB",Castro de Freitas,Pernambuco,24752765,1955-02-24,70,Trilheiro ou músico de cinema,Camargo,44897,1.98,65.9,16.8,6527,4671678068925489,496,1,2024-08-11 07:31:42
331,Sra. Beatriz Sousa,253.798.164-28,286701340,0604f7958fcb8b67,bfd82f7af24d37db,"Trecho de Sousa, 31
Garças
52168833 Gonçalves / PA",Rios,Maranhão,40191454,1973-03-04,52,Orientador educacional,Ramos Novaes Ltda.,40308,1.61,77.5,29.9,97188,675992812593,831,18,2025-05-22 01:15:17
332,Sr. Antony Cirino,680.352.941-05,251637840,7f1657820c247ff2,98aec7b979672bab,"Condomínio de Abreu, 3
Garças
96826-115 Rezende / MG",Nunes da Prata,Alagoas,32984833,1989-04-23,36,Contabilista,Fogaça S/A,35664,1.8,88.3,27.3,81283,3593798557219918,519,18,2021-02-22 22:53:57
333,Gustavo Henrique da Mota,271.930.854-41,750268438,03465bae7b01c006,6055e338556a56c3,"Chácara de Garcia, 14
Cdi Jatoba
02136068 Cunha / RN",Sá,Rio de Janeiro,72463-140,2004-05-26,21,Profissional de hotelaria,Rios,16050,1.75,84.0,27.4,45935,4144766854467433,538,10,2023-05-04 17:24:42
334,Dra. Bella Costela,126.439.750-06,528746133,ef9ff4d7ff74e346,dbc6eb6bc85f3dd8,"Praça Dante Pires, 46
Novo Aarão Reis
20456-566 Peixoto / MS",da Mata,Rio de Janeiro,75154-161,1946-02-24,79,Eletricista,Novais Cirino e Filhos,43293,1.56,69.0,28.4,53066,5391408993530444,559,20,2021-05-07 15:48:18
335,Sra. Ana Julia Vieira,037.845.216-90,317802562,c9c53ba7b4f13640,d2e0cf694311e9f2,"Residencial de Farias, 9
Belvedere
33572015 Azevedo / AM",Fonseca,Rio Grande do Sul,30098129,1990-06-15,35,Soldador,Ferreira,21755,1.82,72.5,21.9,89567,3595797215272309,624,16,2024-05-20 22:39:32
336,Nicole Farias,793.280.651-86,675108433,e7c893b782249c22,05db92a8d579c48b,"Campo de Almeida, 45
Minas Brasil
21904-924 Moura do Sul / AC",Macedo,Amapá,84106521,2002-07-31,23,Embalador,Machado,20588,1.82,99.6,30.1,47624,213126453858157,674,5,2023-09-30 08:56:38
337,Benjamin Pereira,431.985.260-51,508326412,56efaf6417a9cb79,ad7992ff5b50d9c1,"Rua Almeida, 38
Cardoso
83772633 Caldeira / RS",Moreira do Norte,Bahia,20727749,1948-02-03,77,Técnico em radiologia,Campos,30950,1.57,70.9,28.8,74648,3501689991556026,747,19,2022-02-28 06:53:24
338,Yago Albuquerque,194.673.508-66,23567140X,e565d3cc00fbadf9,fa573cd3d20b2325,"Parque Moreira, 37
Jardim Vitoria
43662799 Lopes do Galho / AL",Nascimento Alegre,Maranhão,22677-302,1975-04-10,50,Barman,Jesus,48244,1.95,67.5,17.8,12900,4193154244714824,357,2,2020-12-15 13:06:41
339,Srta. Hadassa Pinto,752.894.103-41,215483674,4ae06a79a683f670,f8450288c87729c5,"Morro Mariah Leão, 1
Nova Cintra
22246-867 Moura do Sul / PI",Abreu,Rio Grande do Sul,99699-188,1973-06-24,52,Endocrinologista,Castro Ltda.,12825,1.91,60.9,16.7,79361,4846421602287,614,11,2024-08-06 08:06:51
340,Dr. Joaquim Lopes,916.703.284-22,871463052,c283efe0b97187ff,6632cc9313f74aff,"Chácara de Costela
São Geraldo
77429-050 Almeida Verde / MG",Castro,Pará,05722154,2003-05-01,22,Aeroviário,Ribeiro Cardoso S.A.,27225,1.52,113.9,49.3,95936,180087126788495,643,4,2023-06-12 00:13:49
341,Benicio Albuquerque,294.617.530-80,412607852,dada8a1c66a662af,27e0576ae0207823,"Lagoa Otávio Duarte
Monte Azul
30926-153 Peixoto / BA",Pinto da Serra,Santa Catarina,23049-111,1959-11-17,65,Artista de circo,Pacheco,12909,1.67,79.0,28.3,71630,378967845449705,702,6,2025-09-11 15:09:45
342,Theo Costela,057.132.946-25,057246130,2f776fe3d3599a36,8160f82da1d7c12b,"Alameda de Camargo, 14
São Pedro
90462766 Porto da Prata / MG",Ferreira,Pernambuco,51856-768,1965-07-10,60,Nutrologista,Nascimento Silva S.A.,43736,1.74,97.2,32.1,7109,3510679507076840,551,11,2022-11-12 10:28:59
343,Luana Aparecida,130.965.487-57,482351706,cf91891d68d2f36c,50e681be57509fe1,"Viaduto de Cavalcante, 938
Corumbiara
50877313 Nogueira de Gonçalves / BA",Sales de Santos,Espírito Santo,72796-357,1973-03-05,52,Astrólogo,Carvalho S/A,4540,1.88,109.1,30.9,87479,3573727004755475,364,13,2023-02-07 09:00:57
344,Ian Porto,058.213.479-04,165734826,5b33cba07061ff5d,aecb080cdb5d65a2,"Sítio Liz Martins, 226
Vila São Rafael
19650-881 Cunha / PI",Ramos de Goiás,Rio de Janeiro,33235556,1971-02-10,54,Cientista de alimentos,Borges,25364,1.93,54.8,14.7,53437,6580722725644680,572,16,2021-08-25 08:02:26
345,Lunna Pimenta,409.278.165-20,125703685,53a1668d91c1467c,e9f57ee4df688709,"Trecho de Freitas, 84
Vila Sesc
71771-879 Vasconcelos / RR",Nascimento do Norte,Alagoas,16411243,1992-10-06,33,Garimpeiro,Araújo,18238,1.63,84.6,31.8,24114,3504487987826769,429,5,2024-08-13 14:20:47
346,Maria Luísa Cavalcante,730.164.859-66,458721037,126e83fb58abd304,50b3d5c201ce04b5,"Esplanada de Garcia, 24
Vila Atila De Paiva
12456-428 Sales da Prata / RS",Costa Alegre,Pará,41149-245,1957-02-01,68,Jogador de basquete,Guerra S.A.,17818,1.93,93.1,25.0,9835,213111300723119,616,12,2021-12-28 23:35:41
347,Fernanda Souza,647.092.531-61,160328470,f72a7a2d02400bb5,e9fe856700d6e03a,"Avenida Casa Grande, 177
Nova Cachoeirinha
85992-462 Guerra do Norte / BA",Teixeira,Goiás,87299061,1958-08-05,67,Assessor parlamentar,Nunes Ltda.,6251,1.97,82.4,21.2,21902,4636618143199,375,5,2023-04-18 14:32:27
348,Ana Lívia Ribeiro,850.247.169-49,641580320,f89a0a9fd3787e2b,6dddabb65e8740ef,"Núcleo Rezende, 57
Estrela
25578-988 Araújo de Leão / RS",das Neves de Minas,Sergipe,40637-893,1977-11-29,47,Hostess,Mendonça,6004,1.53,91.6,39.1,47752,3581153228947519,563,4,2021-10-25 17:44:51
349,Jade Aparecida,176.908.324-31,462173057,298775bc902737cc,a2214cf815f3b675,"Rodovia Dias
Providencia
66582-459 Santos de Garcia / PA",Pinto da Prata,Rio de Janeiro,21621840,1987-11-17,37,Navegador,Guerra,38906,1.77,112.7,36.0,96044,503886570780,788,19,2022-11-26 01:53:47
350,Felipe Rios,734.106.982-13,648015233,dcbf2562113adc58,d2b6986a10645ac5,"Lago Eloá Ribeiro, 6
Vila São Paulo
00897940 Siqueira / AL",Sousa de Duarte,Tocantins,68908-860,1972-04-05,53,Engenheiro elétrico,Mendonça,5519,1.71,96.5,33.0,46993,4057218891116248,465,4,2024-11-01 15:17:16
351,Murilo Novaes,948.573.160-48,608712358,8a1b4dc746892f2b,5f16d21c1388dfaf,"Chácara Rios, 95
Conjunto Califórnia I
16444991 Gonçalves dos Dourados / CE",Mendonça,Mato Grosso do Sul,78124519,1971-07-02,54,Auditor,da Paz - EI,15344,1.94,91.9,24.4,11788,6011924596493382,817,6,2025-02-28 10:06:10
352,Lara Rios,152.879.643-82,753082469,601699d1b2a33ce3,88aa0d103af5be52,"Trevo Luan Lima, 36
Vila Betânia
51126674 Sampaio / RJ",Caldeira do Galho,Amapá,15740-878,1975-01-24,50,Subprefeito,Vasconcelos,18916,1.74,97.2,32.1,99077,569626405082,552,9,2025-03-24 12:00:14
353,Benjamin Silveira,694.258.371-55,125468301,d9b23d87830db90f,580c716cb10be856,"Morro Pinto, 16
Flavio De Oliveira
22631-571 Gonçalves Grande / PA",Machado das Pedras,Santa Catarina,20217925,2000-06-27,25,Arranjador musical,Cavalcanti da Cruz S/A,21029,1.93,73.2,19.7,70367,3511030170981685,815,19,2022-07-22 08:59:51
354,Isabella Viana,823.975.140-79,25807436X,d45c85a66de66890,4c8de955714fd5b7,"Recanto Alícia das Neves, 2
Olaria
66691-825 Mendonça / RR",da Conceição de Minas,Piauí,81727634,2006-12-25,18,Engenheiro físico,da Luz,4661,1.68,51.7,18.3,72246,6519403103354038,354,10,2021-01-19 14:08:15
355,Juliana Cavalcanti,560.483.729-65,514062381,1cbc629ecf2ec63c,9a78a9b00904bf5b,"Morro Vicente Rocha, 169
Sport Club
34205-475 Fernandes / RO",Borges do Galho,Pernambuco,60007149,1989-11-18,35,Professor,da Mota,30270,1.97,96.1,24.8,72520,4416577300616122,488,4,2024-12-30 20:21:28
356,Emanuel Novais,074.389.251-88,420315871,c006b6ac0f8afc94,7f53cdce9fa4c8de,"Lago Sampaio, 78
Nova Floresta
96044415 Barbosa / DF",das Neves de Minas,Goiás,22194410,1963-03-23,62,Cartazeiro,Montenegro Moraes - ME,33230,1.7,97.3,33.7,83483,3590895267841834,318,16,2021-05-02 23:13:08
357,Davi Lucas Cirino,286.471.059-58,30581462X,bcf59ecb1e4aca53,0f2411965d6e93f6,"Fazenda de Mendes, 508
Fazendinha
12892415 Moura / AP",da Luz da Mata,Bahia,49139076,1979-08-25,46,Karateca,Aragão,16107,1.74,83.9,27.7,62827,4375095030265929,636,9,2023-06-14 20:18:18
358,Luísa Mendes,214.950.673-43,342067515,0c8e67662a66ce9e,3fe78f8bc96acaa3,"Trecho Novaes, 44
São Gonçalo
40080-585 Caldeira / MA",Aragão Alegre,Distrito Federal,06786209,1980-09-03,45,Protético dentário,das Neves,17825,1.98,68.5,17.5,78815,30151832516970,671,19,2021-08-24 04:35:36
359,Milena Casa Grande,763.425.190-99,632581748,46da9408aec656fc,f775b20a6d262e4f,"Sítio Abreu, 68
Penha
01909-301 Cirino do Sul / AL",Rocha,Bahia,56117-630,1976-04-16,49,Guarda roupeiro,da Rocha,22932,1.52,74.6,32.3,81407,3516725020126796,799,12,2025-02-26 00:07:09
360,Cauã Moreira,052.794.816-02,862317459,f0ecfd77fb0da437,db97f3220078ac81,"Ladeira de da Conceição, 10
Pompéia
77461-555 Cardoso / MA",Cunha do Campo,Mato Grosso,16434273,1964-07-09,61,Office-boy,Pastor Sales S.A.,18981,1.54,65.3,27.5,95121,4520588698785089875,409,5,2022-01-18 04:17:23
361,Benjamim Melo,018.697.245-85,605132847,44598d3a5680a69c,aca7f2e72d4bff13,"Praça de da Luz, 5
Conjunto Jardim Filadélfia
85243439 Sales / RJ",Viana,Roraima,03322-434,1984-09-15,41,Gerente de banco,Santos S/A,30156,1.83,92.5,27.6,93606,6011311232228648,409,15,2022-10-21 18:09:39
362,Ana Julia Rezende,967.102.583-86,320486175,8e4e53d03c059bb5,a287d3955d3cccaf,"Lagoa Arthur Miguel Dias
Granja Werneck
63710-686 Guerra do Oeste / SE",Oliveira,Santa Catarina,73251158,1968-05-11,57,Lapidário,Aragão,33112,1.94,54.5,14.5,31303,676303423328,650,10,2024-08-04 23:53:15
363,Rebeca Ramos,302.946.517-99,857243615,0e2fe6abe13b74cd,d966fb3c5f0ff293,"Loteamento Melo, 90
Vila Da Ária
76525-929 Gomes / AP",Oliveira,São Paulo,38171-462,1993-04-12,32,Profissional de logística,Rocha,17457,1.85,95.1,27.8,26159,2709984397639100,596,12,2021-03-14 09:13:09
364,Dr. Carlos Eduardo Carvalho,639.152.708-30,136405782,2663ffb9ca184bbc,bade4abbb4686167,"Trecho de Lopes, 94
Oeste
34826-031 Farias Alegre / MG",Montenegro,Minas Gerais,47222-894,1958-10-10,67,Tapeceiro,Souza,22429,1.72,68.2,23.1,76234,38669455305704,397,3,2024-10-24 04:36:57
365,Bento Aparecida,725.496.180-76,517234865,e211b70a47e4e6c1,bf6f68dff72a343b,"Vila Luna Cunha, 36
Pindura Saia
87675843 Camargo de Monteiro / RJ",da Mata,Roraima,30106981,1977-02-25,48,Timoneiro,Gomes Jesus e Filhos,25755,1.81,89.7,27.4,57534,3522364042925332,751,8,2021-11-01 11:31:30
366,Sarah Silveira,758.349.106-10,632745812,fa5f6587f3d4a91b,b7eba19314420d23,"Aeroporto Heitor Pinto, 421
Alto Dos Pinheiros
56615-595 Farias / AC",Costela,Paraná,17169439,1957-11-07,67,Taifeiro,Mendonça,12894,1.86,52.6,15.2,79305,676188512856,382,16,2024-03-28 00:28:23
367,Miguel Vasconcelos,450.397.681-84,047235184,fae9887abfab267d,eb1ed05c5c5e36aa,"Jardim de Rodrigues, 567
Casa Branca
01799755 Caldeira / MT",Ribeiro,Amazonas,14610942,1985-06-28,40,Diretor de fotografia,Andrade,39539,1.62,120.0,45.7,30985,4195915896375693206,576,2,2023-07-26 01:49:49
368,Mariane Fonseca,620.457.918-58,451380277,ad04f41eb42c65f3,d14cfc57530cbead,"Rua da Mata, 34
Cidade Jardim Taquaril
59986-143 Cardoso de Farias / AM",Brito,Piauí,72731547,1962-10-26,62,Profissional de manutenção industrial,Dias Cassiano - ME,13228,1.85,58.7,17.2,64466,4039958724366295898,763,17,2022-10-18 03:22:46
369,Matheus da Rosa,204.197.685-30,70431258X,16d325ae25e78b64,ae2f057b0eaebe70,"Chácara Abreu
Mangabeiras
63290312 Sousa da Serra / AM",Teixeira,Amapá,67500-608,1946-08-23,79,Enfermeiro,Vargas S/A,48547,1.95,79.7,21.0,95314,4174108170308,727,4,2024-06-18 06:45:42
370,Dr. Diogo Farias,136.542.097-34,78341206X,57d0b0b2f9ca2def,6006bbfb70e76bd6,"Quadra de Cirino, 7
Bernadete
67647-143 Nogueira / DF",Barros,Alagoas,98965173,2007-01-21,18,Coveiro/Sepultador,Ferreira,10038,1.9,114.1,31.6,30090,213176700906143,446,20,2022-11-15 07:18:23
371,Francisco das Neves,130.678.945-10,634807158,acdb5afa88962d70,71e82d3c36e739e3,"Lago Kevin Gomes, 3
Vila Barragem Santa Lúcia
19436-619 Moraes da Serra / PA",Freitas,Sergipe,16588-156,1944-12-03,80,Apicultor,Brito,46363,1.86,89.1,25.8,85655,2278033196040010,471,10,2024-09-15 19:46:07
372,Ana Beatriz Peixoto,710.458.296-76,810534721,c14c03a54b1180e8,9d5c0b226db53939,"Viaduto de Duarte, 16
Conjunto Capitão Eduardo
77424-893 Fonseca de Moraes / MT",Oliveira,Rio Grande do Norte,54218176,1994-09-23,31,Meeiro,da Cunha Novaes e Filhos,43633,1.95,66.9,17.6,45835,3566285273189412,693,2,2025-01-26 22:11:30
373,Ana Laura Gomes,038.674.519-66,268405372,d870e40acefdbf2b,46ffe9c3af9a0185,"Campo Ribeiro, 799
São Vicente
64814163 Fonseca / RR",Freitas do Amparo,Amapá,64245293,2006-04-23,19,Projetista mecânico,Cavalcanti Azevedo Ltda.,23384,1.69,87.5,30.6,32141,36598854303345,377,20,2024-11-21 00:02:07
374,Caleb da Luz,124.869.573-91,425138768,36dcb47c7ad575e0,d522b5ba22e79729,"Trevo Calebe Guerra, 48
Vila Piratininga Venda Nova
72273114 Câmara de Silva / PI",Viana da Serra,Acre,44376207,1972-05-29,53,Adestrador de animais,Garcia Vieira e Filhos,6407,1.98,62.9,16.0,44297,3575202964083316,348,7,2023-06-21 11:36:33
375,Raquel Cunha,568.234.791-91,534018622,943b609398207af0,79eca3b9bbbe424d,"Rodovia Garcia, 67
Mantiqueira
94400-674 Silveira da Prata / SP",da Luz,Amapá,61637232,1997-01-08,28,Juiz de direito,Caldeira,25114,1.91,55.8,15.3,6681,4533429680042594,489,6,2023-07-06 17:26:11
376,Srta. Hadassa Pereira,123.567.940-34,763482511,8f410f195de45018,0fd1cfdaa582439f,"Passarela Yago Cunha, 75
Diamante
86616-295 Ferreira do Amparo / MT",Cardoso da Prata,Maranhão,35540808,1972-06-10,53,Terapeuta Holístico,Monteiro Correia S/A,35067,1.87,62.5,17.9,62119,344419485483157,812,12,2021-04-20 04:55:37
377,Sra. Emanuelly Pereira,913.286.704-22,45270831X,3c47ba94ec895c75,e612c54ea682baff,"Trecho Novais
Camponesa 2ª Seção
20132232 da Cruz Verde / DF",Marques das Pedras,Distrito Federal,64905-542,1988-02-27,37,Assistente de produção,Pastor,42493,1.6,88.2,34.5,11944,2272256185831885,778,16,2021-02-11 03:34:36
378,Juan Casa Grande,750.683.914-84,38567014X,7b33ea57f2ee4ea1,c233da350120695b,"Esplanada de Azevedo, 72
Chácara Leonina
40067-439 Costa / TO",Fernandes da Serra,Ceará,07767044,1990-11-16,34,Técnico em documentação,Pereira - ME,8028,1.57,68.5,27.8,78340,3527827518883651,616,1,2021-11-01 07:23:03
379,Isaac Garcia,978.634.125-28,01485627X,14003083384afd5d,0d8a0720da7ff5e6,"Praia Sousa
Varzea Da Palma
83193486 Fonseca / ES",Vieira das Flores,Rondônia,29273-987,1983-11-14,41,Profissional de comércio exterior,Pereira,28936,1.53,50.6,21.6,10823,3534506684896579,353,5,2020-12-03 10:08:05
380,Marcela da Cruz,720.416.985-94,546807318,fcb09c75f3270a02,15adc1223c997a1a,"Viela Calebe Leão, 505
Vila Minaslandia
72812-900 Castro / SE",Sousa de Minas,Piauí,19209119,1990-01-01,35,Trompetista,Almeida,18723,1.67,53.2,19.1,53046,6599010311979648,461,15,2024-07-12 11:12:37
381,Maria Isis Pimenta,293.786.415-55,362580741,8eae4bc876aba8db,2ed2f769fcae4479,"Sítio de Rios, 23
Ventosa
81959-990 da Mata de Cavalcanti / BA",Sales do Sul,Santa Catarina,50476-710,1955-03-13,70,Meredeira,Araújo,31911,1.69,119.7,41.9,76702,4851791956354,830,18,2020-11-29 15:08:04
382,Lucas Cavalcante,780.132.594-04,513047827,4062989fe8e7713f,708ca464a180dfbb,"Distrito Luiza Oliveira, 5
Floramar
42075159 Rocha / DF",Cardoso das Pedras,Pernambuco,55187-930,2004-10-30,20,Ginecologista,da Conceição Ltda.,44379,1.72,63.6,21.5,60700,4220669044903092,440,8,2025-02-27 06:34:38
383,João Pedro Guerra,152.473.869-73,463051877,678024f439b8f2d7,fdcf6dff75d48958,"Aeroporto de Pinto
Santa Rita De Cássia
71960-742 da Luz do Galho / RN",Pinto,Bahia,18862-582,1993-12-17,31,Barman,Sales e Filhos,4932,1.86,107.8,31.2,95493,3593302596161080,561,9,2024-08-18 07:28:23
384,Sara Duarte,093.125.687-95,863547023,7d0fd73195cd22ad,f0ed1c705c91a2ab,"Vila Borges, 68
Álvaro Camargos
79180060 Abreu de Brito / PR",Farias de Rios,Espírito Santo,23674970,1987-11-18,37,Baterista,Pacheco S/A,24670,1.75,83.4,27.2,7943,676332874178,407,11,2024-10-30 17:44:36
385,Rebeca Pires,370.294.615-25,027481566,c2a66dc935a05b7b,534966bdea4ba7fe,"Condomínio de Aragão, 45
Vila Maria
47560-059 Caldeira de Mendes / RR",Freitas Grande,Paraíba,85403-040,1957-12-14,67,Engenheiro de energia,Cirino Ramos S/A,24329,1.92,111.6,30.3,61498,4097187257144,419,20,2022-03-07 21:07:36
386,João Guilherme Farias,465.371.089-93,137425089,683c1f7e04f14c3d,ea5c456219c1de0b,"Praia Pires, 12
Tiradentes
33402060 Silva / AC",Fogaça do Campo,Ceará,08324-910,1966-01-14,59,Acupunturista,Marques,25068,2.0,108.0,27.0,62379,503887423872,639,4,2025-06-01 02:43:40
387,Rebeca Barbosa,041.678.923-40,051386744,371d6e0c7ca85866,04a5ece1a6ec18b9,"Avenida de Casa Grande, 85
Vila Madre Gertrudes 4ª Seção
11292037 da Paz / PI",Gomes de Cardoso,Rio Grande do Sul,12629648,1979-03-23,46,Técnico de gesso,Camargo Siqueira - ME,3517,1.51,63.5,27.8,83511,349361827793528,491,4,2025-03-25 18:42:09
388,Josué Rocha,204.378.961-96,126054873,8b27a921fb8d16d2,acb9304087b29735,"Rodovia Théo Silveira, 73
Acaiaca
61730-204 Fernandes Grande / RO",Rezende,Espírito Santo,93340372,2002-03-26,23,Crítico,Mendonça,7405,1.93,82.7,22.2,21624,343914767103045,538,17,2021-10-30 00:30:19
389,Luiz Henrique Vasconcelos,852.071.436-62,560348174,22fbebad29a2241d,df6ce63d9a1fc8e9,"Aeroporto Brito
Boa Vista
11584-769 da Rocha da Prata / SC",da Mata,Rio Grande do Norte,08704-826,1957-07-15,68,Engenheiro ambiental,Costela,9975,1.76,93.0,30.0,65546,4791108946109913330,313,17,2025-03-10 16:30:52
390,Lunna Casa Grande,697.453.812-09,035871623,cc11d386f6d9c368,e84cdbe2a5256e17,"Distrito Ana Luiza Nogueira, 25
Granja De Freitas
20529374 Lopes da Mata / TO",Ferreira Grande,Amazonas,25731-982,1952-11-16,72,Taxista,Vasconcelos,32776,1.95,111.2,29.2,92311,6011388211725901,803,7,2022-06-30 14:46:40
391,Enzo Fernandes,712.840.536-44,053742813,eddebf41a0380ddf,24eb4de88573f8c8,"Parque Lavínia Lopes, 735
Vila Da Ária
46492957 Cavalcanti / SP",Rios,Roraima,27239-615,1991-11-28,33,Investigador particular,Casa Grande,35701,1.88,88.0,24.9,68300,180011405471920,363,12,2024-08-04 08:27:31
392,Pedro Lucas Pereira,216.790.845-85,807215363,fb35c65e25d2de46,cf1379dc2508086d,"Largo Souza, 25
Planalto
04160-864 Ferreira Grande / MS",Almeida de Carvalho,Roraima,52479-298,1966-01-27,59,Faxineiro,Gonçalves,22140,1.85,93.6,27.3,12411,6011644355616789,696,1,2022-10-18 14:12:53
393,Manuella Moura,538.704.196-01,784326502,94ea0a60bdbcf32c,7f5f2f2a8121526d,"Distrito Gonçalves, 94
Santa Sofia
87175-752 Camargo Verde / MS",Cirino,Alagoas,34100-240,1988-04-24,37,Cerimonialista,Melo das Neves S.A.,7512,1.72,63.6,21.5,87005,2591797120352226,671,11,2021-12-20 14:54:29
394,Dra. Sarah Rocha,168.920.435-42,104872639,25af46102af42c4f,03fad93cb86413e2,"Largo Rodrigues
Santa Rita De Cássia
37554121 Castro de Cirino / PE",da Cruz da Prata,Ceará,65381-994,1969-04-08,56,Percursionista,Vasconcelos da Conceição - EI,6336,1.94,118.9,31.6,33583,4818257950980144,445,1,2022-05-08 23:36:24
395,Daniela Costela,013.468.257-26,746852101,44cd7c2207d657a5,2e226ac62929ac26,"Fazenda Maria Liz Cassiano, 349
Vila Antena Montanhês
45381-633 Caldeira / MT",Machado das Flores,Rio de Janeiro,43181-821,1983-09-23,42,Químico,Araújo,7413,1.62,77.2,29.4,51626,343821475922618,746,1,2024-11-06 16:26:39
396,Bento Porto,035.816.749-39,067832143,4297bd7c802a38dc,5bcdf66ca1a9b59c,"Feira Davi Lucca Jesus
Outro
31505-394 Mendes / SE",Monteiro,Acre,32610-759,2000-11-29,24,Contábil,Gonçalves,5766,1.88,90.5,25.6,78426,4326630929744335,439,7,2022-07-20 02:18:51
397,Luan da Cunha,251.394.608-15,178405267,57dcca9cbc7f6a48,52b30a6e73e5add6,"Trevo Cauã da Luz, 89
Vila São Gabriel
39339747 Fogaça de Camargo / RS",Azevedo,Sergipe,66582588,1987-06-04,38,Agente de defesa sanitária,Leão - EI,3160,1.77,115.6,36.9,30826,4457708044704979,453,2,2021-09-15 03:12:56
398,Heloísa Rios,894.162.053-89,42315087X,1995a16b4ffd6b38,8a8f19466804f34d,"Favela de Macedo, 539
Itapoa
65791-403 Rocha / TO",Abreu Alegre,Piauí,62594875,1963-01-29,62,Capoeirista,Marques da Rosa e Filhos,4488,1.93,59.8,16.1,38800,4851391046747723817,646,20,2023-04-13 11:49:07
399,Ana Liz Lopes,275.839.106-68,542173682,0733c8202d68db71,ae4970f019f62c8e,"Vereda Mendonça, 1
São Sebastião
19437691 Macedo das Pedras / TO",Silva de Minas,Espírito Santo,87548-093,2000-03-01,25,Embalador,Cunha S.A.,4115,1.82,74.9,22.6,44976,5586027975310784,773,3,2024-06-22 21:18:59
400,Sr. Bryan Mendonça,461.735.890-01,236175841,b8971722a9d583f4,7f61f22d8307fed2,"Loteamento de Barros
Primeiro De Maio
78917-924 Rocha / PR",Pinto,Mato Grosso do Sul,06057-379,1987-09-11,38,Radialista,Moreira,37577,1.66,111.6,40.5,34415,3534299730084578,769,18,2024-01-28 01:06:55
