id,nome_completo,cpf,rg,email,telefone,endereco,cidade,estado,cep,data_nascimento,idade,profissao,empresa,salario,altura,peso,imc,renda_familiar,numero_cartao,score_credito,tempo_cliente,data_cadastro
371,Francisco das Neves,130.678.945-10,634807158,arezende@example.com,31 5154 4030,Endereço Anonimizado,Cidade Anonimizada,Sergipe,16588-156,1944-12-03,65+,Apicultor,Brito,Alto,1.86,89.1,25.8,85655,2278033196040010,471,10,2024-09-15 19:46:07
372,Ana Beatriz Peixoto,710.458.296-76,810534721,marcelomoraes@example.net,(081) 4373 6086,Endereço Anonimizado,Cidade Anonimizada,Rio Grande do Norte,54218176,1994-09-23,26-35,Meeiro,da Cunha Novaes e Filhos,Alto,1.95,66.9,17.6,45835,3566285273189412,693,2,2025-01-26 22:11:30
373,Ana Laura Gomes,038.674.519-66,268405372,gmoura@example.org,81 3677-3671,Endereço Anonimizado,Cidade Anonimizada,Amapá,64245293,2006-04-23,18-25,Projetista mecânico,Cavalcanti Azevedo Ltda.,Alto,1.69,87.5,30.6,32141,36598854303345,377,20,2024-11-21 00:02:07
374,Caleb da Luz,124.869.573-91,425138768,martinsrafaela@example.org,(021) 6893 8017,Endereço Anonimizado,Cidade Anonimizada,Acre,44376207,1972-05-29,46-55,Adestrador de animais,Garcia Vieira e Filhos,Médio-Baixo,1.98,62.9,16.0,44297,3575202964083316,348,7,2023-06-21 11:36:33
375,Raquel Cunha,568.234.791-91,534018622,lviana@example.org,+55 (081) 5342-1395,Endereço Anonimizado,Cidade Anonimizada,Amapá,61637232,1997-01-08,26-35,Juiz de direito,Caldeira,Alto,1.91,55.8,15.3,6681,4533429680042594,489,6,2023-07-06 17:26:11
376,Srta. Hadassa Pereira,123.567.940-34,763482511,nogueiralorena@example.com,11 9174 7629,Endereço Anonimizado,Cidade Anonimizada,Maranhão,35540808,1972-06-10,46-55,Terapeuta Holístico,Monteiro Correia S/A,Alto,1.87,62.5,17.9,62119,344419485483157,812,12,2021-04-20 04:55:37
377,Sra. Emanuelly Pereira,913.286.704-22,45270831X,mda-mota@example.org,0800 231 7966,Endereço Anonimizado,Cidade Anonimizada,Distrito Federal,64905-542,1988-02-27,36-45,Assistente de produção,Pastor,Alto,1.6,88.2,34.5,11944,2272256185831885,778,16,2021-02-11 03:34:36
378,Juan Casa Grande,750.683.914-84,38567014X,barrosjulia@example.net,+55 (041) 3793-4330,Endereço Anonimizado,Cidade Anonimizada,Ceará,07767044,1990-11-16,26-35,Técnico em documentação,Pereira - ME,Médio-Baixo,1.57,68.5,27.8,78340,3527827518883651,616,1,2021-11-01 07:23:03
379,Isaac Garcia,978.634.125-28,01485627X,anovaes@example.org,+55 51 0381 3229,Endereço Anonimizado,Cidade Anonimizada,Rondônia,29273-987,1983-11-14,36-45,Profissional de comércio exterior,Pereira,Alto,1.53,50.6,21.6,10823,3534506684896579,353,5,2020-12-03 10:08:05
380,Marcela da Cruz,720.416.985-94,546807318,gpacheco@example.net,0900 370 4536,Endereço Anonimizado,Cidade Anonimizada,Piauí,19209119,1990-01-01,26-35,Trompetista,Almeida,Médio,1.67,53.2,19.1,53046,6599010311979648,461,15,2024-07-12 11:12:37
381,Maria Isis Pimenta,293.786.415-55,362580741,pietromartins@example.com,+55 71 7772-1049,Endereço Anonimizado,Cidade Anonimizada,Santa Catarina,50476-710,1955-03-13,65+,Meredeira,Araújo,Alto,1.69,119.7,41.9,76702,4851791956354,830,18,2020-11-29 15:08:04
382,Lucas Cavalcante,780.132.594-04,513047827,barbara47@example.org,+55 71 9630 8318,Endereço Anonimizado,Cidade Anonimizada,Pernambuco,55187-930,2004-10-30,18-25,Ginecologista,da Conceição Ltda.,Alto,1.72,63.6,21.5,60700,4220669044903092,440,8,2025-02-27 06:34:38
383,João Pedro Guerra,152.473.869-73,463051877,xsiqueira@example.org,41 2148 8613,Endereço Anonimizado,Cidade Anonimizada,Bahia,18862-582,1993-12-17,26-35,Barman,Sales e Filhos,Baixo,1.86,107.8,31.2,95493,3593302596161080,561,9,2024-08-18 07:28:23
384,Sara Duarte,093.125.687-95,863547023,ipastor@example.org,+55 51 7314 9402,Endereço Anonimizado,Cidade Anonimizada,Espírito Santo,23674970,1987-11-18,36-45,Baterista,Pacheco S/A,Alto,1.75,83.4,27.2,7943,676332874178,407,11,2024-10-30 17:44:36
385,Rebeca Pires,370.294.615-25,027481566,joao-felipe18@example.org,0300 976 3939,Endereço Anonimizado,Cidade Anonimizada,Paraíba,85403-040,1957-12-14,65+,Engenheiro de energia,Cirino Ramos S/A,Alto,1.92,111.6,30.3,61498,4097187257144,419,20,2022-03-07 21:07:36
386,João Guilherme Farias,465.371.089-93,137425089,heloisa52@example.org,0900 285 2706,Endereço Anonimizado,Cidade Anonimizada,Ceará,08324-910,1966-01-14,56-65,Acupunturista,Marques,Alto,2.0,108.0,27.0,62379,503887423872,639,4,2025-06-01 02:43:40
387,Rebeca Barbosa,041.678.923-40,051386744,miguelpeixoto@example.net,(061) 7188 9696,Endereço Anonimizado,Cidade Anonimizada,Rio Grande do Sul,12629648,1979-03-23,46-55,Técnico de gesso,Camargo Siqueira - ME,Baixo,1.51,63.5,27.8,83511,349361827793528,491,4,2025-03-25 18:42:09
388,Josué Rocha,204.378.961-96,126054873,zduarte@example.com,51 5464 7656,Endereço Anonimizado,Cidade Anonimizada,Espírito Santo,93340372,2002-03-26,18-25,Crítico,Mendonça,Médio-Baixo,1.93,82.7,22.2,21624,343914767103045,538,17,2021-10-30 00:30:19
389,Luiz Henrique Vasconcelos,852.071.436-62,560348174,aparecidadaniela@example.net,+55 (051) 8098 9579,Endereço Anonimizado,Cidade Anonimizada,Rio Grande do Norte,08704-826,1957-07-15,65+,Engenheiro ambiental,Costela,Médio-Baixo,1.76,93.0,30.0,65546,4791108946109913330,313,17,2025-03-10 16:30:52
390,Lunna Casa Grande,697.453.812-09,035871623,kamilly01@example.org,71 0108 9680,Endereço Anonimizado,Cidade Anonimizada,Amazonas,25731-982,1952-11-16,65+,Taxista,Vasconcelos,Alto,1.95,111.2,29.2,92311,6011388211725901,803,7,2022-06-30 14:46:40
391,Enzo Fernandes,712.840.536-44,053742813,rebecadias@example.net,+55 84 6165-9008,Endereço Anonimizado,Cidade Anonimizada,Roraima,27239-615,1991-11-28,26-35,Investigador particular,Casa Grande,Alto,1.88,88.0,24.9,68300,180011405471920,363,12,2024-08-04 08:27:31
392,Pedro Lucas Pereira,216.790.845-85,807215363,joaquim14@example.org,+55 (081) 1602 1470,Endereço Anonimizado,Cidade Anonimizada,Roraima,52479-298,1966-01-27,56-65,Faxineiro,Gonçalves,Alto,1.85,93.6,27.3,12411,6011644355616789,696,1,2022-10-18 14:12:53
393,Manuella Moura,538.704.196-01,784326502,zpinto@example.net,(051) 8668 3936,Endereço Anonimizado,Cidade Anonimizada,Alagoas,34100-240,1988-04-24,36-45,Cerimonialista,Melo das Neves S.A.,Médio-Baixo,1.72,63.6,21.5,87005,2591797120352226,671,11,2021-12-20 14:54:29
394,Dra. Sarah Rocha,168.920.435-42,104872639,theo14@example.net,0300 696 6716,Endereço Anonimizado,Cidade Anonimizada,Ceará,65381-994,1969-04-08,56-65,Percursionista,Vasconcelos da Conceição - EI,Médio-Baixo,1.94,118.9,31.6,33583,4818257950980144,445,1,2022-05-08 23:36:24
395,Daniela Costela,013.468.257-26,746852101,josue25@example.org,31 8212 0344,Endereço Anonimizado,Cidade Anonimizada,Rio de Janeiro,43181-821,1983-09-23,36-45,Químico,Araújo,Médio-Baixo,1.62,77.2,29.4,51626,343821475922618,746,1,2024-11-06 16:26:39
396,Bento Porto,035.816.749-39,067832143,leticiacavalcanti@example.org,0900-557-2617,Endereço Anonimizado,Cidade Anonimizada,Acre,32610-759,2000-11-29,18-25,Contábil,Gonçalves,Médio-Baixo,1.88,90.5,25.6,78426,4326630929744335,439,7,2022-07-20 02:18:51
397,Luan da Cunha,251.394.608-15,178405267,mirellada-paz@example.com,+55 11 6185 4086,Endereço Anonimizado,Cidade Anonimizada,Sergipe,66582588,1987-06-04,36-45,Agente de defesa sanitária,Leão - EI,Baixo,1.77,115.6,36.9,30826,4457708044704979,453,2,2021-09-15 03:12:56
398,Heloísa Rios,894.162.053-89,42315087X,andradegabriela@example.org,+55 81 5689 8954,Endereço Anonimizado,Cidade Anonimizada,Piauí,62594875,1963-01-29,56-65,Capoeirista,Marques da Rosa e Filhos,Baixo,1.93,59.8,16.1,38800,4851391046747723817,646,20,2023-04-13 11:49:07
399,Ana Liz Lopes,275.839.106-68,542173682,davi-miguelmelo@example.com,+55 51 0831 4318,Endereço Anonimizado,Cidade Anonimizada,Espírito Santo,87548-093,2000-03-01,18-25,Embalador,Cunha S.A.,Baixo,1.82,74.9,22.6,44976,5586027975310784,773,3,2024-06-22 21:18:59
400,Sr. Bryan Mendonça,461.735.890-01,236175841,ana-laura63@example.org,+55 (021) 1322 6621,Endereço Anonimizado,Cidade Anonimizada,Mato Grosso do Sul,06057-379,1987-09-11,36-45,Radialista,Moreira,Alto,1.66,111.6,40.5,34415,3534299730084578,769,18,2024-01-28 01:06:55
401,Dra. Ana Luiza Camargo,398.052.617-86,804357213,nathan20@example.com,0500-520-0868,Endereço Anonimizado,Cidade Anonimizada,Rio Grande do Sul,00967503,1945-02-12,65+,Barman,Pimenta,Alto,1.57,101.3,41.1,54578,4547954818188229,718,10,2022-08-05 16:05:18
402,Ana Julia Moura,483.572.196-91,187325467,agatha05@example.com,+55 81 2983-8918,Endereço Anonimizado,Cidade Anonimizada,Pará,29218811,1978-02-04,46-55,Lutador de taekwondo,Sousa Câmara Ltda.,Baixo,1.96,101.9,26.5,15457,213180597882045,797,8,2021-10-16 09:39:09
403,Vitória Melo,785.461.029-02,378460250,theonascimento@example.org,+55 31 5616-0715,Endereço Anonimizado,Cidade Anonimizada,Distrito Federal,23144716,2003-12-08,18-25,Produtor de audio visual,Câmara,Alto,1.97,51.9,13.4,94039,4247787062050155,568,20,2025-05-25 20:28:14
404,Alexia Casa Grande,359.820.164-89,127436054,rochaagatha@example.net,(084) 9109-2441,Endereço Anonimizado,Cidade Anonimizada,Bahia,76035-997,1981-01-10,36-45,Guarda roupeiro,Cunha,Alto,1.85,112.2,32.8,30788,4721042080503537,628,11,2025-09-02 08:04:34
405,João Pedro Pacheco,943.827.501-05,370124868,benjamimvargas@example.com,11 6461 5204,Endereço Anonimizado,Cidade Anonimizada,Rondônia,10547685,1967-01-03,56-65,Ourives,Souza,Alto,1.73,80.8,27.0,26790,4832394996560646320,501,0,2025-05-19 02:08:25
406,Evelyn Lima,729.450.618-30,143760828,anamonteiro@example.org,0300 620 0078,Endereço Anonimizado,Cidade Anonimizada,São Paulo,44232-834,1949-11-06,65+,Atleta de nado sincronizado,Leão,Alto,1.65,53.5,19.7,35292,2293233160129069,782,18,2023-06-05 19:09:30
407,Sr. Marcos Vinicius Moraes,508.364.912-89,218035640,leticiacorreia@example.net,41 6083-9435,Endereço Anonimizado,Cidade Anonimizada,São Paulo,78576-642,1955-12-04,65+,Artesão,Porto,Alto,1.57,97.5,39.6,14074,6011531703700292,790,16,2021-09-17 18:09:34
408,Mariana Correia,067.891.234-31,042873150,joao-lucasmonteiro@example.net,+55 (081) 6091-1772,Endereço Anonimizado,Cidade Anonimizada,Pará,03314-122,1975-04-09,46-55,Aviador,Pires S/A,Alto,1.66,89.6,32.5,67306,30294793401699,811,17,2022-05-02 23:23:35
409,Maya da Conceição,309.682.175-59,178502340,lauraleao@example.org,0800 846 5981,Endereço Anonimizado,Cidade Anonimizada,Paraíba,20873770,1962-05-18,56-65,Faturista,Araújo,Alto,1.72,65.2,22.0,20316,4788197085301848,709,8,2023-01-13 21:26:51
410,Maria Clara Sousa,258.946.103-89,571820633,castrothomas@example.org,+55 (011) 0836-9093,Endereço Anonimizado,Cidade Anonimizada,Piauí,25580831,2007-09-02,18-25,Engenheiro de segurança do trabalho,Pimenta Nogueira Ltda.,Médio-Baixo,1.78,78.8,24.9,74850,3501943062997571,644,12,2020-11-05 00:41:04
411,Mirella Vargas,892.741.653-82,418607357,ana-livia06@example.net,+55 (031) 0068 4446,Endereço Anonimizado,Cidade Anonimizada,Rondônia,24797544,1950-05-13,65+,Preparador de máquinas,Moura,Alto,1.57,65.3,26.5,33772,4607841778409033,636,6,2022-12-15 02:44:31
412,Danilo Freitas,178.059.326-03,327501686,vicente49@example.net,+55 (071) 7173-6832,Endereço Anonimizado,Cidade Anonimizada,Roraima,70725-200,1973-04-27,46-55,Mágico,Lima Pires e Filhos,Médio-Baixo,1.75,90.0,29.4,68329,4005743716342558788,751,13,2021-06-30 13:30:23
413,Srta. Brenda Almeida,731.089.564-93,610475836,daniel04@example.org,0500 387 3775,Endereço Anonimizado,Cidade Anonimizada,Paraíba,42016926,1985-09-08,36-45,Profissional de relacionamento com investidores RI,Ferreira,Alto,1.65,108.3,39.8,61157,3589812219153351,782,18,2024-12-21 07:13:04
414,Renan Novais,408.639.251-89,301547865,wda-mota@example.net,(084) 4080 8977,Endereço Anonimizado,Cidade Anonimizada,Sergipe,95238893,1965-05-16,56-65,Preparador de máquinas,Gonçalves,Alto,1.53,69.3,29.6,92422,4077177878281,600,18,2025-05-19 12:41:16
415,Enzo Gabriel Barros,032.697.814-31,734026584,esiqueira@example.org,(031) 2440 6002,Endereço Anonimizado,Cidade Anonimizada,Amapá,57668444,1994-07-24,26-35,Ginasta artística,Borges Abreu - ME,Médio,1.66,70.6,25.6,88095,4940136048215,338,17,2022-10-15 11:28:06
416,Noah Araújo,058.613.792-03,807452130,davi-miguel01@example.com,+55 41 4540-5883,Endereço Anonimizado,Cidade Anonimizada,Alagoas,62372-294,1954-11-14,65+,Paparazzo,Almeida,Médio,1.55,97.2,40.5,61677,6543608712247353,593,12,2022-09-09 14:01:39
417,Gabriela Sales,962.048.157-76,438256712,qcampos@example.com,+55 (011) 7129-0361,Endereço Anonimizado,Cidade Anonimizada,Piauí,65757702,1989-08-16,36-45,Polidor de produção,da Cruz,Médio,1.63,75.1,28.3,90342,4022413342965,633,16,2023-01-18 07:57:52
418,Raquel Martins,795.830.162-68,163728045,piresgael@example.com,+55 61 9722-6943,Endereço Anonimizado,Cidade Anonimizada,Paraná,60268-090,1946-10-17,65+,Quadrinista,Azevedo,Médio,1.53,102.1,43.6,60219,4088293027066461,705,12,2025-04-13 08:36:14
419,Anthony Fogaça,920.176.453-70,520178646,wmoreira@example.org,0500 669 9279,Endereço Anonimizado,Cidade Anonimizada,Rondônia,12965-034,1988-12-17,36-45,Pedagogo,Pinto,Alto,1.51,59.7,26.2,21855,3564811175515289,742,13,2023-03-25 05:27:22
420,Thales da Costa,061.498.237-50,725608341,gabrielaramos@example.com,+55 (051) 2402-5695,Endereço Anonimizado,Cidade Anonimizada,São Paulo,01875-354,1999-05-11,26-35,Corretor de seguros,Nunes e Filhos,Alto,1.72,71.0,24.0,25651,4005217280875359,688,15,2023-07-01 23:38:47
421,Anthony Gabriel Silva,051.782.369-12,743018564,juliana76@example.com,+55 81 3460-5118,Endereço Anonimizado,Cidade Anonimizada,Pernambuco,60094808,1984-05-03,36-45,Tecnólogo em navegação fluvial,Cavalcanti,Baixo,1.74,61.4,20.3,97112,676102875223,382,17,2020-12-03 22:24:35
422,Nicolas Mendes,392.651.870-77,135208762,ravi07@example.net,0500 946 0883,Endereço Anonimizado,Cidade Anonimizada,Paraná,02327672,1994-03-17,26-35,Profissional de manutenção industrial,Moreira Teixeira S/A,Alto,1.75,50.4,16.5,30317,180058668195936,676,16,2023-04-30 17:20:08
423,Júlia Moreira,628.593.107-03,206158749,lnogueira@example.com,0800-652-4267,Endereço Anonimizado,Cidade Anonimizada,Rio Grande do Sul,42170-127,1993-08-07,26-35,Seguidor de compras,Silva - ME,Alto,1.55,89.8,37.4,47698,2393970809182830,832,15,2021-02-28 19:46:15
424,Maria Júlia Monteiro,139.542.608-24,460812579,ravyrodrigues@example.com,(031) 0455 9494,Endereço Anonimizado,Cidade Anonimizada,Tocantins,76150031,1963-04-29,56-65,Musicoterapeuta,Marques Barros S/A,Alto,1.99,98.8,24.9,22735,3540609250143715,807,18,2024-03-16 12:08:49
425,Rhavi Silveira,981.620.537-86,582071343,nteixeira@example.net,+55 (081) 0488 6516,Endereço Anonimizado,Cidade Anonimizada,Maranhão,79482424,2002-06-22,18-25,Tecnólogo em jogos digitais,Peixoto Moura - EI,Médio-Baixo,1.99,87.5,22.1,33803,4745266307970,492,20,2024-05-18 16:06:59
426,Vinícius Ferreira,413.907.256-34,17584026X,antonella64@example.com,0900-297-8387,Endereço Anonimizado,Cidade Anonimizada,Mato Grosso,44501019,2004-11-07,18-25,Lapidário,Cassiano,Alto,1.61,80.7,31.1,43536,675985703288,463,7,2022-01-20 22:07:38
427,Guilherme Viana,807.634.195-75,645018272,antonella80@example.org,+55 (041) 0369 7708,Endereço Anonimizado,Cidade Anonimizada,Espírito Santo,61961-391,1996-02-03,26-35,Assistente de direção,Viana Teixeira e Filhos,Médio,1.75,66.3,21.6,36581,6541272200473419,319,15,2024-06-10 06:18:38
428,Vitor Hugo Azevedo,398.150.274-41,47082136X,fernanda21@example.org,+55 31 4333-4998,Endereço Anonimizado,Cidade Anonimizada,Distrito Federal,02154-542,1988-07-31,36-45,Promotor de eventos,Nogueira Nascimento - ME,Alto,1.78,57.0,18.0,49789,3555631691193630,722,11,2020-11-30 17:12:19
429,Sr. Arthur Gabriel Câmara,850.613.792-68,527418067,duarteravi@example.net,(081) 4410 7720,Endereço Anonimizado,Cidade Anonimizada,Sergipe,25833-418,2004-11-15,18-25,Sushiman,Cassiano,Alto,1.77,107.8,34.4,64871,6555788998151571,795,18,2022-04-27 16:40:36
430,Luna Caldeira,462.187.359-82,365287015,luigi36@example.com,81 0935-3907,Endereço Anonimizado,Cidade Anonimizada,Espírito Santo,11463484,1971-05-21,46-55,Parteira tradicional,Oliveira da Cunha S/A,Alto,1.77,111.3,35.5,43757,4501536267983038,725,7,2023-01-09 02:59:21
431,Vitor Hugo Ribeiro,034.691.875-84,458620373,maria-clara17@example.net,41 2370-5091,Endereço Anonimizado,Cidade Anonimizada,Distrito Federal,15022-782,1982-07-09,36-45,Pastilheiro,Azevedo,Alto,1.87,55.1,15.8,11702,4978115635472679,615,6,2021-05-30 14:45:06
432,Srta. Beatriz Cavalcante,619.840.275-49,40672135X,melinanovaes@example.com,(041) 9701-5879,Endereço Anonimizado,Cidade Anonimizada,Rio Grande do Sul,97952850,1975-04-25,46-55,Comprador,Pacheco Novais - ME,Médio,1.89,55.4,15.5,87748,5499747805949529,598,13,2025-04-21 22:45:10
433,Bruno Vargas,649.385.102-51,632758144,luiza97@example.com,81 6589 3581,Endereço Anonimizado,Cidade Anonimizada,Pará,90969-979,2004-12-17,18-25,Técnico em tratamento de água,Moreira,Alto,1.69,88.1,30.8,88316,36255826719435,850,8,2024-07-28 09:24:48
434,Luiza Costa,514.076.239-07,30871524X,ssampaio@example.net,61 5309-3635,Endereço Anonimizado,Cidade Anonimizada,Rio Grande do Norte,30900784,1959-01-05,65+,Engenheiro metalúrgico,Mendonça da Mota e Filhos,Alto,1.86,118.6,34.3,55599,4952935901556115,709,5,2021-02-20 15:06:20
435,Asafe Santos,927.864.350-56,415763083,rodriguesmaria-alice@example.net,+55 11 5287 8814,Endereço Anonimizado,Cidade Anonimizada,Sergipe,45135017,1957-05-25,65+,Jogador de boliche,da Mata,Alto,1.6,107.4,42.0,43301,30586456303603,591,11,2022-11-04 18:23:37
436,Ana Beatriz Gomes,594.761.032-99,487305267,luigicastro@example.com,+55 21 2076 1384,Endereço Anonimizado,Cidade Anonimizada,Paraíba,76546442,2002-02-07,18-25,Modelista,Cavalcante,Alto,1.67,55.3,19.8,98526,376618179365833,762,17,2023-10-25 21:39:05
437,Theo da Conceição,132.506.847-08,401578239,felipecarvalho@example.net,+55 (051) 9929-3234,Endereço Anonimizado,Cidade Anonimizada,Amazonas,46678557,1996-07-07,26-35,Assistente de produção,Correia Casa Grande S.A.,Médio,1.88,103.8,29.4,55049,5509429907949826,519,7,2021-04-20 20:26:10
438,Benicio Barros,934.815.602-06,160324580,oliveiradavi-lucca@example.org,11 1275-5751,Endereço Anonimizado,Cidade Anonimizada,Pará,81117607,1954-02-15,65+,Ombudsman,Fogaça,Baixo,1.94,111.1,29.5,95805,4706938504582925,534,16,2023-11-02 15:44:29
439,Anthony Leão,386.270.591-95,374856011,machadoeduardo@example.net,+55 31 6545 1394,Endereço Anonimizado,Cidade Anonimizada,Amapá,59693-573,1972-07-01,46-55,Baixista,Garcia Cassiano e Filhos,Médio,1.5,95.5,42.4,17837,675928076446,603,3,2025-06-24 05:52:52
440,Dra. Milena Câmara,859.601.342-33,831762457,maragao@example.org,0500-235-8875,Endereço Anonimizado,Cidade Anonimizada,Rondônia,24952441,1988-08-10,36-45,Grafologista,Leão,Alto,1.52,89.2,38.6,35768,639021203737,753,15,2021-11-19 07:04:42
441,João Felipe Pacheco,214.859.763-91,721083468,mcardoso@example.org,21 0647-6222,Endereço Anonimizado,Cidade Anonimizada,Rio de Janeiro,64535906,1987-03-11,36-45,Ferramenteiro,Machado,Alto,1.72,112.1,37.9,48178,3553209732395597,729,18,2023-11-12 11:43:35
442,Sr. Léo Pires,783.105.294-14,285746017,fernando27@example.com,(051) 0271 4303,Endereço Anonimizado,Cidade Anonimizada,Mato Grosso do Sul,66370-659,1984-02-20,36-45,Técnico em segurança do trabalho,Abreu,Alto,1.5,109.2,48.5,18665,3506820659445906,850,3,2024-09-09 22:36:25
443,Cauã Barbosa,926.351.078-40,036257412,opinto@example.org,+55 51 0675 8809,Endereço Anonimizado,Cidade Anonimizada,Distrito Federal,66704-745,1973-11-13,46-55,Florista,Pimenta,Alto,1.64,95.8,35.6,12391,3576067336407355,521,5,2021-11-14 08:25:25
444,Aylla Rezende,514.298.630-05,803145676,fernandosilva@example.net,(071) 6752-3540,Endereço Anonimizado,Cidade Anonimizada,Piauí,40017711,1966-11-10,56-65,Médico nuclear,Teixeira,Alto,1.76,84.2,27.2,83283,2671671065299168,443,1,2021-08-27 14:21:07
445,Nicole Duarte,638.409.275-10,248170363,piresbella@example.net,+55 61 6274 2916,Endereço Anonimizado,Cidade Anonimizada,Santa Catarina,14828-691,1995-03-13,26-35,Tecnólogo em Ciências das plantas medicinais,Cardoso,Alto,1.58,69.6,27.9,38366,5207806890026685,660,11,2021-07-11 01:09:19
446,Benjamin Vieira,043.129.758-41,801723565,cavalcantedaniela@example.com,(031) 2050-2388,Endereço Anonimizado,Cidade Anonimizada,São Paulo,63213670,1945-12-09,65+,Lactarista hospitalar,Lima,Médio-Baixo,1.8,58.6,18.1,67881,2720310586988246,563,15,2024-12-16 10:29:48
447,Maria Luiza Ferreira,931.504.276-06,021478363,dazevedo@example.org,+55 (051) 7076-3588,Endereço Anonimizado,Cidade Anonimizada,Mato Grosso,42525-424,1967-10-25,56-65,Técnico em edificações,Cirino Ltda.,Médio,1.87,58.0,16.6,21611,3526890155663571,768,16,2023-05-24 15:50:48
448,Camila Caldeira,027.384.965-47,803246754,cdas-neves@example.com,+55 (081) 9285 4384,Endereço Anonimizado,Cidade Anonimizada,Sergipe,79861-441,1985-11-23,36-45,Perito criminal,Brito S/A,Alto,1.59,79.8,31.6,54371,4531230820009564,427,7,2021-11-16 07:46:52
449,Elisa Melo,407.136.852-71,176582307,lucas-gabrielabreu@example.com,+55 (041) 9025-9348,Endereço Anonimizado,Cidade Anonimizada,São Paulo,32874392,1981-12-26,36-45,Cadeirinha,Rios - ME,Médio-Baixo,1.6,98.6,38.5,22623,4459825255627,471,19,2025-04-13 16:47:23
450,Ana Julia Guerra,120.879.436-13,65471082X,marcos-vinicius50@example.com,+55 31 0400 6521,Endereço Anonimizado,Cidade Anonimizada,Rio de Janeiro,70731-584,1951-10-23,65+,Engenheiro de telecomunicações,Pinto,Alto,1.58,114.6,45.9,61552,6011226897352972,489,4,2022-09-22 06:41:29
451,Eloah Montenegro,308.159.726-95,567413020,kpereira@example.org,+55 (084) 1870-2344,Endereço Anonimizado,Cidade Anonimizada,Goiás,20333-943,1952-07-16,65+,Ilustrador,Souza,Alto,1.84,63.9,18.9,44418,4022640822048293,390,0,2020-12-09 12:33:28
452,Nicole Ferreira,890.251.347-50,512834763,freitasvitor@example.org,+55 81 0086 5885,Endereço Anonimizado,Cidade Anonimizada,São Paulo,39526084,2002-10-20,18-25,Técnico em taquigrafia,Moreira,Alto,1.61,68.5,26.4,7873,4468025343182,668,1,2022-05-10 12:40:30
453,Hellena Marques,053.476.912-80,258704639,yrios@example.org,(021) 8689 2567,Endereço Anonimizado,Cidade Anonimizada,Piauí,31815-973,1960-04-24,56-65,Regente,Lima da Cunha e Filhos,Alto,1.63,110.7,41.7,40795,376447750157777,498,7,2024-10-24 19:40:02
454,Dr. Matteo Teixeira,417.093.628-04,506472139,isaque98@example.net,11 4332 4423,Endereço Anonimizado,Cidade Anonimizada,Pará,65028-729,1995-01-13,26-35,Jornalista,Garcia,Médio,1.84,53.5,15.8,68364,630484752922,421,10,2024-09-10 20:25:41
455,Vitor Gabriel Garcia,086.175.394-10,652710839,eloada-conceicao@example.org,+55 (021) 8698-7029,Endereço Anonimizado,Cidade Anonimizada,Paraná,16599-693,1970-10-14,46-55,Estatístico,Almeida,Alto,1.81,92.1,28.1,55780,3575508582150562,775,15,2025-07-10 18:59:47
456,Juan Rios,691.042.753-06,872503641,ymarques@example.net,+55 (011) 6016-2830,Endereço Anonimizado,Cidade Anonimizada,Minas Gerais,49300759,1979-07-19,46-55,Catador de carangueijos,das Neves Marques Ltda.,Alto,1.95,96.9,25.5,60739,3501386323358474,404,4,2022-02-16 06:21:54
457,Luna Campos,803.965.217-03,143576082,apollopeixoto@example.net,41 3719-3075,Endereço Anonimizado,Cidade Anonimizada,Sergipe,68315189,1973-09-09,46-55,Marcador de luz,Carvalho,Alto,1.51,56.9,25.0,49355,3593082309056047,485,17,2024-05-12 10:01:58
458,Daniel Fogaça,023.196.475-70,564018326,brayansantos@example.net,+55 (071) 1074-3211,Endereço Anonimizado,Cidade Anonimizada,Pernambuco,47060215,1970-08-12,46-55,Massoterapeuta,da Costa,Alto,1.89,66.8,18.7,29711,3596920993162166,775,13,2022-06-22 17:01:37
459,Sra. Maria Vitória Mendes,214.568.073-07,421057361,aurora23@example.net,+55 (071) 5705 0721,Endereço Anonimizado,Cidade Anonimizada,Paraíba,51478-058,1982-07-28,36-45,Ginasta artística,Albuquerque da Conceição - EI,Baixo,1.7,104.1,36.0,18536,3502135744922601,794,3,2023-05-14 22:41:34
460,Gustavo Alves,920.873.614-87,043168723,cirinoisadora@example.com,84 1555-0252,Endereço Anonimizado,Cidade Anonimizada,Amazonas,81030948,1981-12-31,36-45,Parteira tradicional,Rocha,Alto,1.67,58.2,20.9,83488,2246726120926449,775,7,2024-11-01 15:23:11
461,Mariana Aragão,641.573.089-48,815307627,mda-mata@example.net,41 1078-8984,Endereço Anonimizado,Cidade Anonimizada,Ceará,13552-583,1997-12-31,26-35,Ilustrador,Albuquerque Cardoso - ME,Alto,1.55,100.2,41.7,19535,371002627600502,325,0,2023-12-08 02:15:29
462,João Guilherme da Mota,074.156.382-71,051237647,ljesus@example.net,0800-648-1408,Endereço Anonimizado,Cidade Anonimizada,Pará,10412-550,1957-10-20,65+,Turismólogo,Rodrigues,Médio,1.94,76.5,20.3,66636,4292723107190387,500,10,2025-09-08 20:59:06
463,Benicio da Costa,031.472.965-80,280165432,barrosian@example.com,61 3418 9294,Endereço Anonimizado,Cidade Anonimizada,Ceará,34102-741,1975-08-21,46-55,Cobrador de pedágio,Rezende,Alto,1.54,89.5,37.7,40526,4638271604241248925,779,0,2022-01-27 01:40:58
